id,name,category,region,status,reason,image_url,image_source,source_title,url_title,score,non_food_keyword,prev_url,prev_title,prev_url_reachable,license,flags
78,Sponge Gourd,Vegetable,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/f3/2008.09-331-196ap_Sponge_gourd%2Cpd_Spice_Bazaar%40Istanbul%2CTR_mon29sep2008-1315h.jpg,"Wikimedia Commons via Openverse (2008.09-331-196ap Sponge gourd,pd Spice Bazaar@Istanbul,TR mon29sep2008-1315h ★)",,"2008.09-331-196ap Sponge gourd,pd Spice Bazaar@Istanbul,TR mon29sep2008-1315h",1,bazaar,https://upload.wikimedia.org/wikipedia/commons/f/f3/2008.09-331-196ap_Sponge_gourd%2Cpd_Spice_Bazaar%40Istanbul%2CTR_mon29sep2008-1315h.jpg,"2008.09-331-196ap Sponge gourd,pd Spice Bazaar@Istanbul,TR mon29sep2008-1315h",,by-sa,non-food:bazaar;probe-ratelimited
801,Strawberry Shake,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/e/eb/Strawberry_lemon_shake-up_sign_-_Indiana_State_Fair.jpg,Wikimedia Commons via Openverse (Strawberry lemon shake-up sign - Indiana State Fair ★),,Strawberry lemon shake-up sign - Indiana State Fair,1,sign,https://upload.wikimedia.org/wikipedia/commons/e/eb/Strawberry_lemon_shake-up_sign_-_Indiana_State_Fair.jpg,Strawberry lemon shake-up sign - Indiana State Fair,,cc0,non-food:sign;probe-ratelimited
784,Sugarcane Juice,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/0/0f/Shreyans%2C_the_king_of_Hastinapur_offering_Sugarcane_juice_to_Lord_Rishabhdev.jpg,"Wikimedia Commons via Openverse (Shreyans, the king of Hastinapur offering Sugarcane juice to Lord Rishabhdev ★)",,"Shreyans, the king of Hastinapur offering Sugarcane juice to Lord Rishabhdev",1,can,https://upload.wikimedia.org/wikipedia/commons/0/0f/Shreyans%2C_the_king_of_Hastinapur_offering_Sugarcane_juice_to_Lord_Rishabhdev.jpg,"Shreyans, the king of Hastinapur offering Sugarcane juice to Lord Rishabhdev",,cc0,non-food:can;probe-ratelimited
19,Suji Halwa,Sweets,,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/2/25/Suji_halwa_garnished_with_crushed_almonds.jpg,Wikimedia Commons via Openverse (Suji halwa garnished with crushed almonds ★),,Suji halwa garnished with crushed almonds,1,,https://upload.wikimedia.org/wikipedia/commons/2/25/Suji_halwa_garnished_with_crushed_almonds.jpg,Suji halwa garnished with crushed almonds,,by-sa,probe-ratelimited
1491,Suji ka Halwa,Dessert,Common Across Pakistan,MISSING_NO_CANDIDATE,no image and no source,,,,,,,,,,,no-candidate
1366,Swat Almond,Fruit,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Home-made almond milk, November 2012 ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/3/39/Begamai_Wrejey%28Traditional_Rice_of_Swat_Decorated_with_coconut%2Cpistachio%2Calmonds%2Cdried_grapes_and_dried_dates.jpg,"Begamai Wrejey(Traditional Rice of Swat Decorated with coconut,pistachio,almonds,dried grapes and dried dates",false,by-sa,prev-url-available;prev-url-unverified
1364,Swat Apple,Fruit,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Chrisdesign Photorealistic Green Apple ★),,,,,https://upload.wikimedia.org/wikipedia/commons/d/da/Apples_Golden_Variety.JPG,Apples Golden Variety,false,cc0,prev-url-available;prev-url-unverified
1365,Swat Apricot,Fruit,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (20070107 Apricot ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/cd/Summer_flowers_%28apricot%29.jpg,Summer flowers (apricot),false,by-sa,prev-url-available;prev-url-unverified
1363,Swat Cherry,Fruit,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Open faced tuna sandwich with cherry tomato and guacamole spread ★),,,,,https://upload.wikimedia.org/wikipedia/commons/f/f5/Andradite-142408.jpg,File:Andradite-142408.jpg,false,by-sa,prev-url-available;prev-url-unverified
1368,Swat Grape,Fruit,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Glass of grape juice ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/39/Begamai_Wrejey%28Traditional_Rice_of_Swat_Decorated_with_coconut%2Cpistachio%2Calmonds%2Cdried_grapes_and_dried_dates.jpg,"Begamai Wrejey(Traditional Rice of Swat Decorated with coconut,pistachio,almonds,dried grapes and dried dates",false,by-sa,prev-url-available;prev-url-unverified
1369,Swat Peach,Fruit,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (File:Karlie in Peach - Paris Haute Couture Spring-Summer 2012.jpg ★),,,,,https://upload.wikimedia.org/wikipedia/commons/9/99/Bandai_wiki_peach_trees_1.jpg,File:Bandai wiki peach trees 1.jpg,false,cc0,prev-url-available;prev-url-unverified
1370,Swat Plum,Fruit,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (plum ★),,,,,,,,,no-candidate
1367,Swat Walnut,Fruit,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Walnut ★),,,,,,,,,no-candidate
1265,Sweet Corn,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Ginataang mais Sweet corn rice porridge, Philippines ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/a/a9/Ginataang_mais_%28Sweet_corn_rice_porridge%2C_Philippines%29.jpg,"Ginataang mais (Sweet corn rice porridge, Philippines)",false,by,prev-url-available;prev-url-unverified
16,Sweet Lassi,Drinks,,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c6/Sweet_Lassi.JPG,Wikimedia Commons via Openverse (Sweet Lassi ★),,Sweet Lassi,1,,https://upload.wikimedia.org/wikipedia/commons/c/c6/Sweet_Lassi.JPG,Sweet Lassi,,by-sa,probe-ratelimited
1455,Sweet Lime,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Citrus limettioides - Palestine sweet lime ★),,,,,https://upload.wikimedia.org/wikipedia/commons/f/fb/Citrus_limettioides_-_Palestine_sweet_lime.jpg,Citrus limettioides - Palestine sweet lime,false,by-sa,prev-url-available;prev-url-unverified
1282,Sweet Lime (Mousambi),Fruit,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Citrus limettioides - Palestine sweet lime ★),,,,,https://upload.wikimedia.org/wikipedia/commons/f/fb/Citrus_limettioides_-_Palestine_sweet_lime.jpg,Citrus limettioides - Palestine sweet lime,false,by-sa,prev-url-available;prev-url-unverified
855,Sweet Paratha,Bread,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tapenade and green olives on aloo gobi paratha - Massachusetts ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c8/Paratha_and_Lassi-Chennai-Tamilnadu-IMG_1796_%28cropped%29.jpg,Paratha and Lassi-Chennai-Tamilnadu-IMG 1796 (cropped),false,by-sa,prev-url-available;prev-url-unverified
64,Sweet Potato,Vegetable,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/e/e0/Sweet_potato_ceratocystis.jpg,Wikimedia Commons via Openverse (Sweet potato ceratocystis ★),,Sweet potato ceratocystis,1,,https://upload.wikimedia.org/wikipedia/commons/e/e0/Sweet_potato_ceratocystis.jpg,Sweet potato ceratocystis,,cc0,probe-ratelimited
258,Sweet Rice,Rice,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Ginataang mais Sweet corn rice porridge, Philippines ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/d/d1/Mirin_%28Japanese_sweet_rice_wine_for_cooking%29.jpg,Mirin (Japanese sweet rice wine for cooking),false,by-sa,prev-url-available;prev-url-unverified
161,Sweet Rice (Meethe Chawal),Rice,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/a/a9/Ginataang_mais_%28Sweet_corn_rice_porridge%2C_Philippines%29.jpg,"Wikimedia Commons via Openverse (Ginataang mais Sweet corn rice porridge, Philippines ★)",,"Ginataang mais (Sweet corn rice porridge, Philippines)",0.5,,https://upload.wikimedia.org/wikipedia/commons/d/d1/Mirin_%28Japanese_sweet_rice_wine_for_cooking%29.jpg,Mirin (Japanese sweet rice wine for cooking),,by-sa,probe-ratelimited
1025,Sweet Samosa,Snacks,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/4/4e/Sweet_Samosa_-_Bainan_-_Howrah_2015-04-14_7908.JPG,Wikimedia Commons via Openverse (Sweet Samosa - Bainan - Howrah 2015-04-14 7908 ★),,Sweet Samosa - Bainan - Howrah 2015-04-14 7908,1,,https://upload.wikimedia.org/wikipedia/commons/4/4e/Sweet_Samosa_-_Bainan_-_Howrah_2015-04-14_7908.JPG,Sweet Samosa - Bainan - Howrah 2015-04-14 7908,,by,probe-ratelimited
391,Tabak Maaz,Curry & Kebab,Azad Kashmir / Gilgit-Baltistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/65/Tabak_Maaz_Kashmiri.jpg,Wikimedia Commons via Openverse (Tabak Maaz Kashmiri ★),,Tabak Maaz Kashmiri,1,,https://upload.wikimedia.org/wikipedia/commons/6/65/Tabak_Maaz_Kashmiri.jpg,Tabak Maaz Kashmiri,,by-sa,probe-ratelimited
1005,Taftan,Bread,Common Across Pakistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/e/ed/Taftan_nan_01.jpg,Wikimedia Commons via Openverse (Taftan nan 01 ★),,Taftan nan 01,1,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Taftan_nan_01.jpg,Taftan nan 01,,by,
259,Tahari,Rice,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (tahari ★),,,,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Map_of_Known_Gor_-_Tahari_Desert.png,Map of Known Gor - Tahari Desert,false,cc0,prev-url-available;prev-url-unverified
1465,Tamarind,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tamarind fruits Tamarindus indica 'Si Thong' ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/cd/Tamarind_fruits_%28Tamarindus_indica_%27Si_Thong%27%29.jpg,Tamarind fruits (Tamarindus indica 'Si Thong'),false,by-sa,prev-url-available;prev-url-unverified
1294,Tamarind (Imli),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/cd/Tamarind_fruits_%28Tamarindus_indica_%27Si_Thong%27%29.jpg,Wikimedia Commons via Openverse (Tamarind fruits Tamarindus indica 'Si Thong' ★),,Tamarind fruits (Tamarindus indica 'Si Thong'),0.5,,https://upload.wikimedia.org/wikipedia/commons/c/cd/Tamarind_fruits_%28Tamarindus_indica_%27Si_Thong%27%29.jpg,Tamarind fruits (Tamarindus indica 'Si Thong'),,by-sa,probe-ratelimited
1062,Tandoori Chicken,Snacks,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/d5/Marinated_Tandoori_Chicken_pieces.JPG,Wikimedia Commons via Openverse (Marinated Tandoori Chicken pieces ★),,Marinated Tandoori Chicken pieces,1,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Marinated_Tandoori_Chicken_pieces.JPG,Marinated Tandoori Chicken pieces,,cc0,probe-ratelimited
990,Tandoori Roti,Bread,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tandoori Missi Roti with malai ★),,,,,https://upload.wikimedia.org/wikipedia/commons/5/56/Tandoori_Roti_in_clay_oven.JPG,Tandoori Roti in clay oven,false,by-sa,prev-url-available;prev-url-unverified
270,Tawa Chicken,Curry & Kebab,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c9/Tawa_Chicken.JPG,Wikimedia Commons via Openverse (Tawa Chicken ★),,Tawa Chicken,1,,https://upload.wikimedia.org/wikipedia/commons/c/c9/Tawa_Chicken.JPG,Tawa Chicken,,by-sa,probe-ratelimited
423,Tawa Fry,Curry & Kebab,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tawa Chicken ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/13/Fish_tawa_fry.jpg,Fish tawa fry,false,by-sa,prev-url-available;prev-url-unverified
144,Tawa Pulao,Rice,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/9/96/Tawa_pulao_and_boondi_raita.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Wikimedia Commons via Openverse (Tawa pulao and boondi raita ★),,Tawa pulao and boondi raita?utm source=commons.wikimedia.org&utm campaign=imageinfo&utm content=original,1,,https://upload.wikimedia.org/wikipedia/commons/9/96/Tawa_pulao_and_boondi_raita.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Tawa pulao and boondi raita,,by-sa,probe-ratelimited
811,Thandai,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/7/75/Thandai_Drink.JPG,Wikimedia Commons via Openverse (Thandai Drink ★),,Thandai Drink,1,hand,https://upload.wikimedia.org/wikipedia/commons/7/75/Thandai_Drink.JPG,Thandai Drink,,by-sa,non-food:hand;probe-ratelimited
1249,Tikka Boti,Snacks,Common Across Pakistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Chicken Tikka ★),,,,,,,,,no-candidate
271,Tikka Masala Chicken,Curry & Kebab,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/fd/Chicken_tikka_masala.jpg,Wikimedia Commons via Openverse (File:Chicken tikka masala.jpg ★),,Chicken tikka masala,1,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Chicken_tikka_masala.jpg,File:Chicken tikka masala.jpg,,by,probe-ratelimited
921,Tikka Naan,Bread,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Chicken Tikka ★),,,,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Chicken_tikka_masala.jpg,File:Chicken tikka masala.jpg,false,by,prev-url-available;prev-url-unverified
1063,Tikka Platter,Snacks,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Chicken Tikka ★),,,,,https://upload.wikimedia.org/wikipedia/commons/6/66/Iraqi_Mixed_Grill_Platter_with_Traditional_Accompaniments.jpg,Iraqi Mixed Grill Platter with Traditional Accompaniments,false,by-sa,prev-url-available;prev-url-unverified
1261,Tikka Roll,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Chicken Tikka ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c5/Feast_of_Veg_Kebabs.jpg,Feast of Veg Kebabs,false,by-sa,prev-url-available;prev-url-unverified
470,Til Patti,Dessert,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Doodh Patti Chai ★),,,,,https://upload.wikimedia.org/wikipedia/commons/0/08/Til-Patti.JPG,File:Til-Patti.JPG,false,by,prev-url-available;prev-url-unverified
60,Tinda (Indian Squash),Vegetable,Punjab,LIKELY_WRONG,no title/name token overlap; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/b/bb/Tindas_2017_C1.jpg,Wikimedia Commons via Openverse (Tindas 2017 C1),,Tindas 2017 C1,0,,https://upload.wikimedia.org/wikipedia/commons/b/bb/Tindas_2017_C1.jpg,Tindas 2017 C1,,cc0,unrelated-title;probe-ratelimited
177,Tinday Chawal,Rice,Sindh,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,,,,,,,,no-candidate
121,Tomato,Vegetable,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Open faced tuna sandwich with cherry tomato and guacamole spread ★),,,,,https://upload.wikimedia.org/wikipedia/commons/8/89/Tomato_je.jpg,Tomato je,true,by-sa,prev-url-available;prev-url-reachable
102,Tomatoes,Vegetable,Balochistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/d/d2/Tomatoes_plain_and_sliced.jpg,Wikimedia Commons via Openverse (Tomatoes plain and sliced ★),,Tomatoes plain and sliced,1,,https://upload.wikimedia.org/wikipedia/commons/d/d2/Tomatoes_plain_and_sliced.jpg,Tomatoes plain and sliced,,by-sa,
963,Tsot / Gyath,Bread,Azad Kashmir / Gilgit-Baltistan,LIKELY_WRONG,no title/name token overlap; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/5/56/Tandoori_Roti_in_clay_oven.JPG,Wikimedia Commons via Openverse (Tandoori roti (Balti flatbread)),,Tandoori Roti in clay oven,0,,,,,,unrelated-title;probe-ratelimited
1404,Turbat Banana,Fruit,Balochistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (banana ★),,,,,,,,,no-candidate
1405,Turbat Mango,Fruit,Balochistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,,,,,no-candidate
133,Turnip,Vegetable,Common Across Pakistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/d/d3/Turnip_2622027.jpg,Wikimedia Commons via Openverse (Turnip 2622027 ★),,Turnip 2622027,1,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Turnip_2622027.jpg,Turnip 2622027,,by,
91,Turnip Greens,Vegetable,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/b/b8/Turnip_Greens-1.jpg,Wikimedia Commons via Openverse (Turnip Greens-1 ★),,Turnip Greens-1,1,,https://upload.wikimedia.org/wikipedia/commons/b/b8/Turnip_Greens-1.jpg,Turnip Greens-1,,by-sa,probe-ratelimited
103,Turnips,Vegetable,Balochistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/e/e3/Stubble_Turnips_near_the_River_Medway_-_geograph.org.uk_-_1691035.jpg,Wikimedia Commons via Openverse (Stubble Turnips near the River Medway - geograph.org.uk - 1691035 ★),,Stubble Turnips near the River Medway - geograph.org.uk - 1691035,1,river,https://upload.wikimedia.org/wikipedia/commons/e/e3/Stubble_Turnips_near_the_River_Medway_-_geograph.org.uk_-_1691035.jpg,Stubble Turnips near the River Medway - geograph.org.uk - 1691035,,by-sa,non-food:river;probe-ratelimited
1486,Vanilla Custard,Dessert,Common Across Pakistan,MISSING_NO_CANDIDATE,no image and no source,,,,,,,,,,,no-candidate
1484,Vegetable Pakora,Snacks,Common Across Pakistan,MISSING_NO_CANDIDATE,no image and no source,,,,,,,,,,,no-candidate
1470,Walnut,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Walnut ★),,,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Walnut.svg,Walnut,false,by-sa,prev-url-available;prev-url-unverified
1352,Walnut (Akhrot),Fruit,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/2/2b/Walnut.svg,Wikimedia Commons via Openverse (Walnut ★),,Walnut,0.5,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Walnut.svg,Walnut,,by-sa,probe-ratelimited
1441,Watermelon,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Watermelon Juice ★),,,,,https://upload.wikimedia.org/wikipedia/commons/4/40/Watermelons.jpg,Watermelons,false,by,prev-url-available;prev-url-unverified
1267,Watermelon (Tarbooz),Fruit,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Watermelon Juice ★),,,,,https://upload.wikimedia.org/wikipedia/commons/4/40/Watermelons.jpg,Watermelons,false,by,prev-url-available;prev-url-unverified
788,Watermelon Juice,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/8/84/Watermelon_Juice.jpg,Wikimedia Commons via Openverse (Watermelon Juice ★),,Watermelon Juice,1,,https://upload.wikimedia.org/wikipedia/commons/8/84/Watermelon_Juice.jpg,Watermelon Juice,,by-sa,probe-ratelimited
965,Wazwan Bread,Bread,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Bread and wine ★),,,,,,,,,no-candidate
581,Wazwan Desserts,Dessert,Azad Kashmir / Gilgit-Baltistan,LIKELY_WRONG,"no title/name token overlap; non-food keyword ""hand""; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit)",https://upload.wikimedia.org/wikipedia/commons/6/6f/Phirni_at_Cool_Point%2C_Chandni_Chawk.jpg,Wikimedia Commons via Openverse (Phirni),,"Phirni at Cool Point, Chandni Chawk",0,hand,,,,,non-food:hand;unrelated-title;probe-ratelimited
761,Wazwan Drinks,Drinks,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Kashmiri kahwa),,,,,,,,,no-candidate
383,Wazwan Meat Dishes,Curry & Kebab,Azad Kashmir / Gilgit-Baltistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/8/89/Cholistani_Camel_Meat_Pulao.JPG,Wikimedia Commons via Openverse (Cholistani Camel Meat Pulao ★),,Cholistani Camel Meat Pulao,0.33,,https://upload.wikimedia.org/wikipedia/commons/4/49/Kashmiri_Wazwan.jpg,Kashmiri Wazwan,,cc0,probe-ratelimited
